SMILES,QED,SA
CC(C)c1ccc(NC(=O)c2cnc3c(cnn3C3CCN(C(=O)OC(C)(C)C)CC3)c2Cl)cc1,0.4747845486740395,2.60394292876871
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@H]4O[C@@H](c5ccc(NCc6ccc(N)cc6)nc5)O[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.3607100574237726,4.981455596055601
CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1cc(Cl)c(Cl)cc1Cl,0.5714006690062367,2.670587083015734
CNC(=O)NC(=O)C(C)(C)[C@@H]1c2ccc(-c3ccc(C(C)(C)O)cc3)nc2Oc2c(F)cccc21,0.49957728121470785,3.497974826016379
CC(C)(C(=O)Nc1nccs1)C(c1ccccc1)c1ccc2c(-c3ccc(F)c(Cl)c3)ncn2c1,0.2693972603704198,3.3684168260163787
COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2c(C(F)(F)F)cccc2[nH]1)C(F)(F)F,0.39633857185167126,3.305725584848947
Cc1nn(Cc2ccccc2)c2ncc(C(=O)Nc3ccc(C(C)C)cc3)c(Cl)c12,0.44403947231730034,2.1943886028739357
CC(C)S(=O)(=O)c1cc2cc(CC(O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1,0.3774994442622349,3.72906099009926
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(CCNC(=O)CCCC(=O)O)c2)cc1,0.13325790596036996,2.6255460770584556
COCc1ccsc1/C=C1\Oc2ccc(O)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,0.4487603807376622,3.322375536713257
Cc1c[nH]c2c(-c3c(F)cc4c(c3F)/C(=N/OCc3ccccc3)CC(C)(C)N4)cccc12,0.33448727558911767,3.0949222237941925
CC(C)(c1nc2ccccc2[nH]1)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)nc2Oc2c(F)cccc21,0.2791800765932718,3.443394578019154
COc1cccc(C2Oc3cccc(OC)c3-c3ccc(NS(C)(=O)=O)cc32)c1,0.6803468508594924,2.797785816080358
CCS(=O)(=O)NCC(C)(C)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1,0.3859644341007341,3.1007818334390675
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](C3CCCCC3)C[C@@]21C,0.5766792112747631,4.500304002219245
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4O[C@H](c5ccc(CSc6ccc(N)c(Cl)c6)cc5)O[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.2583777899682764,5.154987309193288
O=c1[nH]c(=O)c(Cc2ccccn2)c([C@H]2CC[C@@H](c3ccccc3)CC2)[nH]1,0.7465181394727094,2.496991395138897
Cc1nn(CC2CCOCC2)c2ncc(C(=O)Nc3ccc(Cl)cc3)c(Cl)c12,0.664308036740611,2.4543117754318935
C=CCSCC1=CC(C)(C)Nc2ccc(-c3cccc(O)c3Cl)cc21,0.4830210804265249,3.0523973900227954
CC#C[C@]1(O)C[C@H]2CCc3cc(OCc4cccnc4C)ccc3[C@]2(CC)C[C@@H]1O,0.7524279366230276,4.204321550054127
CC[C@@]12C[C@](O)(CC)[C@](O)(c3ccccc3)C[C@H]1CCc1cc(O)ccc12,0.7532380835608424,3.985916818044169
Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3ccc(C)cc23)C(F)(F)F)c(C)c1,0.6148914663023146,3.005196394807448
N#Cc1cc(C(O)(c2ccc3c(cnn3-c3ccc(F)cc3)c2)C(F)(F)F)ccc1F,0.4678642111318288,3.1242684918741723
CC(C)(C(=O)NC(N)=O)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCOCC4)nc3)ccc21,0.5604994070509329,3.411683312242353
CC[C@@]12C[C@H](O)[C@](O)(c3ccccc3)C[C@H]1CCc1cc(OCc3cccnc3C)ccc12,0.5674047710248875,3.8795702011994093
CC(C)Nc1ccc(-c2ccc3c(n2)Oc2c(F)cccc2[C@@H]3C(C)(C)C(=O)NC(N)=O)cn1,0.5102769123638625,3.554949302458578
C[C@H](NC(=O)CO)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc(S(C)(=O)=O)cc1,0.3869447415565052,3.280617903704151
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1cnc2ccccc2n1,0.26901716813208787,4.673652512366612
CNc1cccc(Cc2ccc([C@@H]3O[C@@H]4C[C@H]5[C@@H]6C[C@H](F)C7=CC(=O)C=C[C@]7(C)[C@@]6(F)[C@@H](O)C[C@]5(C)[C@]4(C(=O)CO)O3)cc2)c1,0.4199644069584401,5.051950921343472
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1C[C@H]1O[C@@H](C3CCNCC3)O[C@]12C(=O)CO,0.5775664104356516,4.972067630884555
CC(=O)O[C@]1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)[C@@H]5CC5[C@]4(C)C3CC[C@@]21C,0.6166116116190477,4.8266427680866775
CC[C@H](C)n1cc(-c2ccc(C#N)cc2)c2ccc(NS(C)(=O)=O)cc21,0.7201143809111002,2.8706364065368657
Cc1ccc(S(=O)(=O)NC(C)Cc2c[nH]c3ccccc23)cc1,0.7539902269436626,2.3713507728872756
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.6084933991367777,4.7079925577324975
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(CCC(=O)NCCCN3CCCC3=O)cc2)cc1,0.13342194992366174,2.764364677446581
CC(C)C[C@@H](CN(CC(=O)N[C@H](C(N)=O)[C@@H](C)O)S(=O)(=O)CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C,0.009561341129187153,9.598430937336719
O=[N+]([O-])c1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccc(Oc3ccccc3)cc2)cc1,0.24547312231081728,2.0233395069365816
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.7124527920741569,4.871923918271449
CCn1cc(-n2ncc3cc(O[C@H](c4ccccc4)[C@@H](NC(=O)C(C)(F)F)C(C)C)ccc32)ccc1=O,0.3403575959749634,3.7412266729619335
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@H]4O[C@@H](c5ccc(NC6(c7ccc(N)cc7)CC6)nc5)O[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.3406692223616939,5.22451759061106
CC#C[C@@]1(O)CC[C@@]2(Cc3ccccc3)c3ccc(O)cc3CC[C@@H]2C1,0.7927222401187067,3.73554332361007
COc1ccc(F)cc1-c1c[nH]c2c(NC(C)=O)cccc12,0.7691826521152927,2.1459464341098347
COc1cccc2c1-c1ccc(NCc3ccccc3)cc1C(c1ccccc1)O2,0.422219928817852,2.592542877209839
CN(C)C(=O)c1ccc(-c2ccc3c(c2)Oc2ccccc2C3C(C)(C)C(=O)Nc2nncs2)nc1,0.40516309884544216,3.3459497731428414
Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@@]2(O)C#CC(C)C,0.5453853497122794,4.339979009873432
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4O[C@@H](c5ccc(Cc6cccc(N)c6)c(O)c5)O[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.3645469290548553,5.163914156508307
CNC(=O)NC(=O)C(C)(C)[C@@H]1c2ccc(-c3ccc(S(=O)(=O)C(C)C)cc3)nc2Oc2c(F)cccc21,0.4951525823449386,3.5022087741072196
CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(-c2ccccc2)cc1,0.49925565875726574,2.388389248060653
Cc1cnc(Nc2ccc3c(c2)CC[C@@H]2C4=CC(=O)C[C@]4(C)CC[C@@]32Cc2ccccc2)c(C)n1,0.47481485274888463,4.065230791071304
COc1ccc(F)cc1C(C)(C)C[C@@](O)(CNc1cc(C)cc2c1cnn2-c1cccc(C(=O)N2CCC[C@@H]2C(N)=O)c1)C(F)(F)F,0.19013527016125242,3.866142289583136
CC(C)NC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.5737583708768534,4.780297601688963
C=C[C@H]1CO[C@@]2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O1,0.7653028226852779,4.592632240683275
Cc1cc(S(=O)(=O)NC(C)Cc2c[nH]c3ccccc23)c(C)cc1Cl,0.6949995481200023,2.663106146560885
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2c(c1)OCOC2,0.36408288327502003,3.6499054951106586
COc1ccc(CNC(=O)NC(=O)C(C)(C)[C@@H]2c3ccc(-c4ccc(OC(C)C)nc4)nc3Oc3c(F)cccc32)cc1,0.24761295502003294,3.5278922545773277
CCOC(=O)C1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,0.7635628329648667,3.374760319724034
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(CCCC(=O)NCC(=O)O)cc2)cc1,0.152340518517991,2.583658140968751
C[C@H]1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)Nc1ccc(N(C)C)cc1,0.27718351900044647,3.801563640848414
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.7856923773821716,4.3171962230912015
CC(C)(C)c1ccc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(CN3CCCC3)C2)cc1,0.42704582891838483,3.3694788843467594
CC[C@@]12C[C@H](O)[C@](O)(c3ccccc3)C[C@H]1CCc1cc(O)ccc12,0.7832692192100982,3.8066855433721276
CCN(C[C@](O)(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1c(Cl)cccc1Cl,0.24327737906063118,3.301932224619369
CC(C)(CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F)c1cccc(F)c1,0.5164775060613279,3.3746329123041017
Cc1ccc(C[C@H](O)[C@H]2CCCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)cc1,0.5950909385383973,3.5877807183883927
C[C@H](NS(=O)(=O)C(F)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,0.3632751595063887,3.3394080928850602
CN(C)CCNC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(C)(C)C)cc1)C2,0.4081397632199962,3.473119563044305
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(N)=O,0.6487840844915062,4.668865590292471
Cc1ccncc1Nc1ccc2c(c1)CCC1=C3C[C@H](O)C[C@]3(C)CC[C@]12C,0.6737104852555524,4.067080609578303
CC(C)S(=O)(=O)Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,0.3587401851121122,2.524879760529144
C[C@@H](c1ccc([C@H]2O[C@@H]3C[C@H]4[C@@H]5C[C@H](F)C6=CC(=O)C=C[C@]6(C)[C@@]5(F)[C@@H](O)C[C@]4(C)[C@]3(C(=O)CO)O2)cc1)c1cccc(N)c1,0.40046782183512913,5.18625819466286
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NC12CC3CC(CC(C3)C1)C2)C(=O)CO,0.45635065144997633,6.030365578668841
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)CCCCCP(=O)(O)O)C(=O)SCF,0.18883925757291264,5.25627968362915
COc1ccc(F)cc1C(C)(C)CC(O)(Cn1ccc2ccncc21)C(F)(F)F,0.5915378759613975,3.2571113225282193
C[C@H]1CCO[C@]2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O1,0.7671581366577762,4.369825471452506
CC[C@@H](O)CNC(=O)c1cccc(-n2ncc3cc(O[C@H](c4ccc5c(c4)OCOC5)[C@H](C)NC(=O)C(C)(F)F)ccc32)c1,0.22611962380361753,4.06115466593402
CCc1ccnc(C(=O)[C@]23Cc4cnn(-c5ccc(F)cc5)c4C=C2CCN(S(=O)(=O)c2cccc(C#N)c2)C3)c1,0.31144899737296017,3.6374946426603962
C=CCC1Oc2cccc(O)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,0.6951189739377056,3.5209670543487483
Cc1cc(NC[C@H](C)NS(=O)(=O)C2CC2)c2cnn(-c3cccc(C(=O)NC(C)C)c3)c2c1,0.4457354906641784,3.152505063063039
Cc1cccc(C(O)(c2ccc3c(cnn3-c3ccc(F)cc3)c2)C(F)(F)F)c1,0.4759181308511575,2.906636368508961
Cc1cc(C)c(S(=O)(=O)NC[C@@H](C)Nc2cc(C)cc3c2cnn3-c2ccc(F)cc2)c(C)c1,0.3823228246948914,3.097758140429117
COc1ccc(-c2cncnc2)cc1C(C)(C)CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F,0.38636393468640795,3.437988778726991
O=C(Nc1ccc(C(F)(F)F)cc1)c1cnc2c(c(C3CC3)nn2-c2ccccc2)c1Cl,0.39617344928187115,2.458958665472858
CCN(C)C(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1Cl,0.3063517242154014,3.507075558295039
CCc1ccc(/C=C2\Oc3ccc(O)c(OC)c3-c3ccc4c(c32)C(C)=CC(C)(C)N4)cc1,0.4557903669073745,2.9316519635122624
CCc1ccccc1Cc1c(=O)[nH]c(=O)[nH]c1[C@H]1CC[C@@H](c2ccccc2)CC1,0.6676423535998833,2.474316020422325
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(-c3ccccc3)ncc2[nH]1)C(F)(F)F,0.30186731701907604,3.2558591224258446
CCN(CC)C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(C)(C)C)cc1)C2,0.3803775070479619,3.4379337700016457
Cc1cc(F)ccc1-n1nc(C(F)(F)F)cc1-c1cc(F)c2c(c1)NC(=O)CO2,0.6355715969065334,2.7635272292135316
Cc1cc(C)c(S(=O)(=O)N[C@@H](C)COc2cccc3c2cnn3-c2ccc(F)cc2)c(C)c1,0.4223324003671695,2.893084751768983
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCCCCCCP(=O)(O)O,0.2487866840932138,5.188222392226191
CC1(C)C[C@](O)(C(F)(F)F)[C@@H](Nc2cccc3c(=O)[nH]ccc23)c2ccc(F)c(O)c21,0.44589431958422376,3.825482583763689
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1sccc1/C(C)=N/O)O2)C(C)=CC(C)(C)N3,0.22023371972155217,3.4307020640829347
Cc1cncc(Cn2nc(C)c3c(Cl)c(C(=O)Nc4ccc(Cl)cc4)cnc32)c1,0.49578661354137193,2.419604133528729
Cc1nn(-c2ccc(F)cc2)c2ncc(C(=O)Nc3ccc(OC(C)C)cc3)c(Cl)c12,0.442514623224773,2.289579565671362
COC(=O)[C@H](C)NC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.46814152189827696,4.873147993570746
Cc1nn(-c2ccc(F)cc2)c2ncc(C(=O)Nc3ccc(C(F)(F)F)cc3)c(Cl)c12,0.40331635161513874,2.3211323261426475
CC(C)Cc1cc2c(cc1Cl)OC[C@H](CC(N)=O)N2C(=O)c1ccc2c(c1)NC(=O)CO2,0.7160117820557574,3.352128771828692
CC1(C)OC(=O)C(c2ccc(F)cc2)=C1c1ccc2c(c1)NC(=O)CO2,0.8406939113665065,2.628252250264504
CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1ccccc1,0.6870318562351512,3.1257844834599426
Cc1ccc(NC(=O)c2ccc(NC(=O)c3cccc(S(=O)(=O)N4CCCc5ccccc54)c3)s2)cc1,0.3335277123622007,2.3778470171886372
Cc1nn(C2CCN(Cc3ccccc3)CC2)c2ncc(C(=O)Nc3ccc(C(C)C)cc3)c(Cl)c12,0.32279674249449125,2.429943517230292
NS(=O)(=O)C[C@H]1COc2cc(F)ccc2N1C(=O)c1ccc2cc[nH]c2c1,0.7146346522734899,3.246043202797866
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(OC)cc3)C[C@@]21C,0.6121777169265054,4.429520185923243
Cc1nn(-c2ccccc2)c2ncc(C(=O)Nc3ccccc3C(F)(F)F)c(Cl)c12,0.4563815291204127,2.303719637133794
Cn1nc(Cl)c2c(Cl)c(C(=O)Nc3ccc(C(F)(F)F)cc3)cnc21,0.7000040090111737,2.460464132104244
Cn1nc(Br)c2c(Cl)c(C(=O)Nc3ccc(C(F)(F)F)cc3)cnc21,0.6396376239647544,2.463935851561258
Cc1nn(C)c2ncc(C(=O)Nc3ccc(C#N)cc3)c(Cl)c12,0.7844928626099995,2.2807174172046043
C[C@H]1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)[C@@H]1O,0.5958432878392529,3.743358926658048
Cc1c(C#Cc2ccc(CN3CCC(CO)CC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3CCC43CC3)nc12,0.18930622284358464,4.7733343996220885
Cc1ccc(Cn2cnc3c(Cl)c(C(=O)Nc4ccc(C(F)(F)F)cc4)cnc32)cc1,0.43814750158467664,2.346748265936615
CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)[C@@]2(O)[C@H](C)C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@@]32C)[C@H](C)[C@@H](O)[C@]1(C)O,0.12240101618456051,7.0435675913656075
COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(Cl)cc1)C(F)(F)F,0.6264223577908086,2.855988648141997
COc1ccc2c(c1)Oc1ccccc1[C@@H]2C(C)(C)C(=O)NC(N)=O,0.8977959975619979,2.986973705089312
CC[C@@H](Cc1ccc(O)c(C)c1C)NS(=O)(=O)c1c(C)cc(C)cc1C,0.7937344045380987,2.902996774429843
CS(=O)(=O)Nc1cccc(N(Cc2ccccc2)Cc2ccccc2)c1,0.6794460906519739,1.885422104848276
Cn1nnnc1-c1ccc(-c2ccc3c(n2)Oc2c(F)cccc2[C@@H]3C(C)(C)c2nc3nccnc3[nH]2)cc1,0.3470276614056343,3.8151458870880983
COc1ccc(F)cc1C(C)(C)CC(O)(CCCc1ccccc1)C(F)(F)F,0.5681008855889843,2.8756642593067188
Cc1ccnc(Cc2c(=O)[nH]c(=O)[nH]c2[C@H]2CC[C@@H](c3ccccc3)CC2)c1,0.7279526087327658,2.595149425004543
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4CN(C(=O)c5ccccc5)C[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.6321205067820502,4.8419100328208895
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(-c3ccccc3)nnc2[nH]1)C(F)(F)F,0.3256725512649924,3.38145994075645
CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccccc1)Oc1c(F)cccc1-3,0.4888061940217769,2.797704958592588
CC(C)(C(=O)NC(N)=O)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCC(F)(F)C4)cc3)ccc21,0.5181668539663052,3.4876393280819435
Cc1nn(-c2ccccc2)c2ncc(C(=O)Nc3ccc(C#N)cc3)c(Cl)c12,0.5603214962181325,2.2351635062011237
C#Cc1ccc(NC(=O)c2cnc3c(c(C)nn3C3CCN(Cc4ccccc4)CC3)c2Cl)cc1,0.3825330696623082,2.55611848015414
Cc1cnc(Nc2ccc3c(c2)CCC2=C4C[C@@H](O)C[C@]4(C)CC[C@]23Cc2ccccc2)c(C)n1,0.4310365299325391,4.143834446821495
CC[C@@]12C[C@H](O)[C@H](c3ccccc3)C[C@H]1CCc1cc(O)ccc12,0.8519013468620497,3.708980569191061
CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccccc1)Oc1ccc(F)cc1-3,0.4888061940217769,2.7179828084535718
COc1cccc2c1-c1ccc3c(c1C(CCO)O2)C(C)=CC(C)(C)N3,0.8350229739356734,3.3482046362523556
CC(NC(=O)c1ccc(Cn2c(=S)[nH]c3ccsc3c2=O)cc1)c1ccccc1,0.46071812353142705,2.659626935906756
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ccccn1,0.675386770661808,4.440124801307858
COCOCc1cc(F)ccc1/C=C1\Oc2ccc(O)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,0.28402638601769525,3.2769670629628918
CC(C)C(=O)NC(=O)C(C)(C)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)nc2Oc2c(F)cccc21,0.4887814811069454,3.4502350850223245
CC(=O)NCC(C)(C)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1,0.45459931953347454,2.9574434878084688
CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccccc1Cl,0.737576505347789,2.4621069859050273
CC(C)(C(=O)NC(N)=O)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCC(F)(F)C4)c(F)c3)ccc21,0.49410474364565066,3.599888898206773
CCOc1ccc(NC(=O)c2cnc3c(c(C)nn3C)c2Cl)cc1,0.7850042953621494,2.14269893487406
CSc1ccccc1/C=C1\Oc2ccc(F)cc2-c2ccc3c(c21)C(C)=CC(C)(C)N3,0.4215281148911338,2.9667795777282713
Cc1noc(=O)c2ccc(NC(=O)C(O)(CC3(c4cc(F)ccc4Cl)CCC3)C(F)(F)F)cc12,0.48117226196712404,3.4574796482922086
Cc1c(Cl)cccc1S(=O)(=O)NC(C)Cc1c[nH]c2ccccc12,0.719109573670037,2.5790617072859554
CNC(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@@H]3C(C)(C)C(=O)Nc2nncs2)cc1,0.4180950077954066,3.305540056785609
COc1cc(C)c(Cl)cc1S(=O)(=O)Nc1ccc2c(c1)CCCN2C(=O)c1ccccc1,0.5657066846556217,2.2468786654728596
C=CCC1Oc2ccccc2-c2ccc3c(c21)C(C)=CC(C)(C)N3,0.6888602616926074,3.3302854224206895
CCCCS(=O)(=O)N1CCC2=Cc3c(cnn3-c3ccc(F)cc3)CC2(Cc2ccc(F)cc2)C1,0.45346891504799886,3.330118364477917
CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(Cl)cc1Cl,0.6867906961684543,2.5555335786981264
C[C@H](CCC(=O)N1CCN(Cc2ccccc2)CC1)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.47435954038238654,4.356994998931648
Cc1ccc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)CC3(Cc3ccc(F)cc3)C2)cc1,0.330983848331052,3.211030851497079
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.667213496992105,4.635267019270959
CC1NC(=O)C(c2ccc(F)cc2)=C1c1ccc2c(c1)NC(=O)CO2,0.8843801270958632,3.105246398103585
CC[C@H]1C[C@@]2(C)C(CC[C@@H]2O)C2CCC3=CC(=O)CCC3=C21,0.7881482486792902,4.345782656725399
CC(C)[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(=O)n(C)c2)c1)c1cc(F)cc(Cl)c1,0.3194619506926698,3.9420396568536944
COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(Cl)cc(Cl)c1)C(F)(F)F,0.5322871043338719,3.045920594792001
COCCn1nc(C)c2c(Cl)c(C(=O)Nc3ccc(Cl)cc3)cnc21,0.7290973838335294,2.262618708704114
C[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc(C(=O)O[C@H]2CCCN(C(=O)[C@H]3COC(=O)C3)C2)cc1)c1ccc(C2CC2)cc1,0.42216853980658625,4.017653089852406
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(N(C)C(C)C)cc3)C[C@@]21C,0.5087591240892103,4.661319072533922
CC(C)(CC(O)(C(=O)Nc1ccc2c(c1)COC2=O)c1ccccc1)c1ccccc1,0.579311807505196,2.944668837458819
Cc1cc(-c2cccc3cc[nH]c23)c(/C=N/O)c2c1NC(C)(C)[C@H](O)[C@H]2C,0.30461682858224803,3.9789073914498605
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(=O)n(C)c2)c1)c1ccccc1,0.4466346620685633,3.560650683978176
Cc1cnn(C)c1-c1cc2c(c3c1CCC3)NC(C)(C)C(=O)C2(C)C,0.8573581290543653,3.2333584759956455
