Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL4208799,,None,420.85,0,4.16,32,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc(C#N)cc1Cl)c1cnc(C2CC2)nc1,IC50,'=',7.8,nM,8.11,,,UO_0000065,19.27,0.38,3.95,9.22,0,CHEMBL4194568,Transrepression activity at glucocorticoid receptor (unknown origin) expressed in human ChaGoK1 cells assessed as inhibition of PMA-stimulated gene expression incubated for 24 hrs by beta-galactosidase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190372,1,Scientific Literature,J Med Chem,2018,None,,,,7.8
CHEMBL3578295,,None,522.56,1,4.25,3e,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3c(NS(C)(=O)=O)cccc3[nH]2)C1=O,IC50,'=',17000,nM,4.77,,,UO_0000065,9.13,0.18,0.52,3.93,0,CHEMBL3579001,Antagonist activity at human glucocorticoid receptor expressed in CHOK1 cells assessed as inhibition of dexamethasone-induced protein interaction with steroid receptor co-activator peptide after overnight incubation by beta-galactosidase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3576820,1,Scientific Literature,ACS Med Chem Lett,2015,CHEMBL3307512,,,,17
CHEMBL1200845,HALCINONIDE,4,454.97,0,3.89,HALCINONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,IC50,'=',1.611,nM,8.79,,,UO_0000065,19.33,0.39,4.9,12.07,0,CHEMBL1909150,DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone),B,BAO_0000219,cell-based format,None,None,None,HeLa S3,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3886002,,,,0.001611
CHEMBL3093450,,None,435.47,0,4.42,13,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3ccc(C#N)cc23)C(F)(F)F)c(C)c1,IC50,'=',320,nM,6.5,,,UO_0000065,14.91,0.3,2.07,7.57,0,CHEMBL3096919,Displacement of TAMRA-labeled dexamethasone from glucocorticoid receptor (unknown origin) by fluorescence polarization competitive binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3091451,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,320
CHEMBL3093446,,None,424.49,0,4.85,9,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3ccc(C)cc23)C(F)(F)F)c(C)c1,IC50,'=',210,nM,6.68,,,UO_0000065,15.73,0.31,1.83,10.78,0,CHEMBL3096916,Agonist activity at glucocorticoid receptor in HFF assessed as inhibition of IL-1-induced IL-6 production after 24 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3091451,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,210
CHEMBL3093460,,None,403.49,0,4.61,24,Cc1cc(C)c(S(=O)(=O)NC(CSc2ccccc2)C(F)(F)F)c(C)c1,IC50,'=',20,nM,7.7,,,UO_0000065,19.08,0.4,3.09,16.68,0,CHEMBL3096919,Displacement of TAMRA-labeled dexamethasone from glucocorticoid receptor (unknown origin) by fluorescence polarization competitive binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3091451,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,20
CHEMBL3093441,,None,452.29,0,4.51,4,Nc1cc(Cl)cc(Cl)c1S(=O)(=O)NC(Cc1c[nH]c2ccccc12)C(F)(F)F,IC50,'=',10,nM,8,,,UO_0000065,17.69,0.39,3.49,9.09,0,CHEMBL3096919,Displacement of TAMRA-labeled dexamethasone from glucocorticoid receptor (unknown origin) by fluorescence polarization competitive binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3091451,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,10
CHEMBL3093440,,None,398.32,0,3.97,3,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1c(N)cc(Cl)cc1Cl,IC50,'=',5,nM,8.3,,,UO_0000065,20.84,0.45,4.33,9.44,0,CHEMBL3096919,Displacement of TAMRA-labeled dexamethasone from glucocorticoid receptor (unknown origin) by fluorescence polarization competitive binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3091451,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,5
CHEMBL384467,DEXAMETHASONE,4,392.47,0,1.9,Dex,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,'=',3.5,nM,8.46,,,UO_0000065,21.55,0.41,6.56,8.92,1,CHEMBL3096919,Displacement of TAMRA-labeled dexamethasone from glucocorticoid receptor (unknown origin) by fluorescence polarization competitive binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3091451,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,3.5
CHEMBL3093462,,None,426.37,0,4.6,26,CC[C@@H](Cn1cc(C)c2ccccc21)NS(=O)(=O)c1c(N)cc(Cl)cc1Cl,IC50,'=',2,nM,8.7,,,UO_0000065,20.4,0.44,4.1,11.28,0,CHEMBL3096919,Displacement of TAMRA-labeled dexamethasone from glucocorticoid receptor (unknown origin) by fluorescence polarization competitive binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3091451,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,2
CHEMBL1644763,,None,338.84,1,5.57,19,Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)CC2=O,Ki,'=',436,nM,6.36,,,UO_0000065,18.77,0.36,0.79,14.17,0,CHEMBL1648865,Displacement of radiolabeled Dexamethasone from glucocorticoid receptor expressed in baculovirus,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1641544,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,436
CHEMBL1668069,,None,540.71,1,4.44,12f,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(S(C)(=O)=O)cc2)c(C)c1,IC50,'=',31.62,nM,7.5,,,UO_0000065,13.87,0.28,3.06,6.81,0,CHEMBL1670637,Displacement of fluorescent-labelled Dexamethasone from glucocorticoid receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1667843,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,7.5
CHEMBL1668085,,None,471.63,0,3.6,19c,Cc1cc(NC[C@H](C)NS(=O)(=O)C(C)C)c2cnn(-c3cccc(C(=O)NC(C)C)c3)c2c1,IC50,'=',39.81,nM,7.4,,,UO_0000065,15.69,0.31,3.8,7.04,0,CHEMBL1670637,Displacement of fluorescent-labelled Dexamethasone from glucocorticoid receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1667843,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,7.4
CHEMBL2147557,,None,473.59,1,5.25,10e,CCCNC(=O)c1ccccc1CC[C@]1(O)CCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C,Ki,'=',2,nM,8.7,,,UO_0000065,18.37,0.34,3.45,12.95,0,CHEMBL2150559,Displacement of [3H]-dexamethasone from human full length GR expressed in insect Sf21 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf21,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2146476,1,Scientific Literature,Bioorg Med Chem,2011,CHEMBL4106362,,,,2
CHEMBL2147569,,None,449.5,0,4.35,10p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1255079,,None,410.41,0,4.69,15,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccccn2n1)C(F)(F)F,IC50,'=',690,nM,6.16,,,UO_0000065,15.01,0.29,1.47,13.18,0,CHEMBL1250864,Binding affinity to glucocorticoid receptor expressed in baculovirus-infected insect cells using tetramethylrhodamine labeled Dexamethasone by fluorescence polarization microplate assay,B,BAO_0000219,cell-based format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1250518,1,Scientific Literature,J Med Chem,2010,None,,,,690
CHEMBL1253819,,None,410.41,0,4.91,(R)-7,COc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc1cc2cnccc2[nH]1)C(F)(F)F,IC50,'=',2,nM,8.7,,,UO_0000065,21.2,0.41,3.79,14.96,0,CHEMBL1250867,Transrepression activity at glucocorticoid receptor in HFF assessed as inhibition of IL-1-induced IL-6 production after 18 to 24 hrs by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1250518,1,Scientific Literature,J Med Chem,2010,None,,,,2
CHEMBL5613281,,None,463.63,1,6.58,48,Cc1cnc(Nc2ccc3c(c2)CC[C@@H]2C4=CC(=O)C[C@]4(C)CC[C@@]32Cc2ccccc2)c(C)n1,IC50,'=',3088,nM,5.51,,,UO_0000065,11.89,0.22,-1.07,10.04,0,CHEMBL5611026,Antagonist activity at human glucocorticoid receptor transfected in HEK293 cells cotransfected with genetic response element-luciferase reporter gene assessed as inhibition of dexamethasone-induced response incubated for 22 hrs by luciferase detection reagent based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5608237,1,Scientific Literature,J Med Chem,2024,None,TIME = 22.0 hr,ANTAGONIST,,3088
CHEMBL2147567,,None,519.59,1,4.51,10n,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@]2(O)CCc1cccc(F)c1C(=O)NC1(CO)CC1,Ki,'=',3,nM,8.52,,,UO_0000065,16.4,0.31,4.01,9.75,0,CHEMBL2150559,Displacement of [3H]-dexamethasone from human full length GR expressed in insect Sf21 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf21,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2146476,1,Scientific Literature,Bioorg Med Chem,2011,CHEMBL4106362,,,,3
CHEMBL5583991,,None,549.57,1,3.9,15,CCc1cccc(CC)c1C(=O)N(CC)C[C@@](O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F,EC50,'=',122,nM,6.91,,,UO_0000065,12.58,0.24,3.01,6.09,0,CHEMBL5553694,Agonist activity at glucocorticoid receptor (unknown origin) incubated for 24 hrs by cell based microplate analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5550198,1,Scientific Literature,RSC Med Chem,2024,None,TIME = 24.0 hr,AGONIST,,0.122
CHEMBL2419308,,None,353.35,0,3.4,2g,CCC1OC(=O)C(c2ccc(F)cc2)=C1c1ccc2c(c1)NC(=O)CO2,IC50,'=',2000,nM,5.7,,,UO_0000065,16.13,0.3,2.3,8.82,0,CHEMBL2423841,Displacement of [3H]-Dexamethasone human GR expressed in 293 cells after 16 hrs by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2417412,1,Scientific Literature,Bioorg Med Chem,2013,CHEMBL3307715,,,,2000
CHEMBL2426630,,None,434.57,0,4.58,5q,CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(c1)C=NC2CCCO,EC50,'=',1020,nM,5.99,,,UO_0000065,13.79,0.26,1.41,6.85,0,CHEMBL2428210,Agonist activity at glucocorticoid receptor in human A549 cells assessed as inhibition of PMA-induced AP-1 activation by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424628,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307651,,,,1020
CHEMBL4452144,,None,449.39,0,2.58,(S)-23,CNC(=O)C[C@H]1COc2cc(C(F)(F)F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,Ki,'=',398.11,nM,6.4,,,UO_0000065,14.24,0.27,3.82,6.6,0,CHEMBL4423291,Binding affinity to recombinant human GR LBD by fluormone GS red-fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4422622,1,Scientific Literature,J Med Chem,2019,None,,,,6.4
CHEMBL5870475,,None,640.12,2,5.16,BDBM445016,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4O[C@@H](c5ccc(Cc6ccc(Cl)c(N)c6)cc5)O[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,IC50,'=',21.6,nM,7.67,,910698,UO_0000065,11.98,0.23,2.51,6.44,0,CHEMBL5735243,Glucocorticoid Receptor Binding Assay: Small molecules were tested for glucocorticoid receptor (GR) binding using the Polarscreen Glucocorticoid Receptor Assay Kit,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5782281,,None,640.12,2,5.16,BDBM445017,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4O[C@H](c5ccc(Cc6ccc(Cl)c(N)c6)cc5)O[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,IC50,'=',25.6,nM,7.59,,910702,UO_0000065,11.86,0.23,2.43,6.38,0,CHEMBL5735243,Glucocorticoid Receptor Binding Assay: Small molecules were tested for glucocorticoid receptor (GR) binding using the Polarscreen Glucocorticoid Receptor Assay Kit,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5908902,,None,619.71,1,4.96,BDBM445022,CNc1cccc(Cc2ccc([C@H]3O[C@@H]4C[C@H]5[C@@H]6C[C@H](F)C7=CC(=O)C=C[C@]7(C)[C@@]6(F)[C@@H](O)C[C@]5(C)[C@]4(C(=O)CO)O3)cc2)c1,IC50,'=',17.7,nM,7.75,,910706,UO_0000065,12.51,0.24,2.79,7.38,0,CHEMBL5735243,Glucocorticoid Receptor Binding Assay: Small molecules were tested for glucocorticoid receptor (GR) binding using the Polarscreen Glucocorticoid Receptor Assay Kit,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL6055112,,None,649.73,1,4.97,BDBM445023,CNc1ccc(Cc2ccc([C@@H]3O[C@@H]4C[C@H]5[C@@H]6C[C@H](F)C7=CC(=O)C=C[C@]7(C)[C@@]6(F)[C@@H](O)C[C@]5(C)[C@]4(C(=O)CO)O3)cc2)cc1OC,IC50,'=',10.7,nM,7.97,,910707,UO_0000065,12.27,0.23,3,6.97,0,CHEMBL5735243,Glucocorticoid Receptor Binding Assay: Small molecules were tested for glucocorticoid receptor (GR) binding using the Polarscreen Glucocorticoid Receptor Assay Kit,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5868354,,None,617.72,1,4.53,BDBM445029,C[C@@H](Nc1ccc([C@@H]2O[C@@H]3C[C@H]4[C@@H]5CCC6=CC(=O)C=C[C@]6(C)[C@@]5(F)[C@@H](O)C[C@]4(C)[C@]3(C(=O)CO)O2)cn1)c1ccc(N)cc1,IC50,'=',13.1,nM,7.88,,910723,UO_0000065,12.76,0.24,3.35,5.47,0,CHEMBL5735243,Glucocorticoid Receptor Binding Assay: Small molecules were tested for glucocorticoid receptor (GR) binding using the Polarscreen Glucocorticoid Receptor Assay Kit,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5826812,,None,619.71,2,5.06,BDBM445043,C[C@@H](c1ccc([C@@H]2O[C@@H]3C[C@H]4[C@@H]5C[C@H](F)C6=CC(=O)C=C[C@]6(C)[C@@]5(F)[C@@H](O)C[C@]4(C)[C@]3(C(=O)CO)O2)cc1)c1cccc(N)c1,IC50,'=',9.5,nM,8.02,,910773,UO_0000065,12.95,0.24,2.96,6.74,0,CHEMBL5735243,Glucocorticoid Receptor Binding Assay: Small molecules were tested for glucocorticoid receptor (GR) binding using the Polarscreen Glucocorticoid Receptor Assay Kit,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2204060,,None,374.48,0,4.11,24,Cn1c(=O)[nH]c([C@H]2CC[C@@H](c3ccccc3)CC2)c(Cc2ccccc2)c1=O,Ki,'=',24,nM,7.62,,,UO_0000065,20.35,0.37,3.51,13.89,0,CHEMBL2216234,Displacement of [3H]dexamethasone from human recombinant glucocorticoid receptor expressed in baculovirus after 18 hrs by scintillation counting analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2203046,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,24
CHEMBL2204045,,None,390.48,0,4.1,9,COc1ccccc1Cc1c(=O)[nH]c(=O)[nH]c1[C@H]1CC[C@@H](c2ccccc2)CC1,Ki,'=',9,nM,8.05,,,UO_0000065,20.6,0.38,3.95,10.73,0,CHEMBL2216234,Displacement of [3H]dexamethasone from human recombinant glucocorticoid receptor expressed in baculovirus after 18 hrs by scintillation counting analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2203046,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,9
CHEMBL2426655,,None,433.58,1,5.34,5n,CC(C)Cn1ncc2cc(C(c3ccccc3)C(C)(C)C(=O)Nc3nncs3)ccc21,EC50,'=',114,nM,6.94,,,UO_0000065,16.01,0.31,1.6,9.55,0,CHEMBL2428210,Agonist activity at glucocorticoid receptor in human A549 cells assessed as inhibition of PMA-induced AP-1 activation by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424628,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307651,,,,114
CHEMBL2426652,,None,483.6,1,5.68,5k,COc1ccc(-n2ncc3cc(C(c4ccccc4)C(C)(C)C(=O)Nc4nncs4)ccc32)cc1,EC50,'=',56,nM,7.25,,,UO_0000065,15,0.28,1.57,8.85,0,CHEMBL2428210,Agonist activity at glucocorticoid receptor in human A549 cells assessed as inhibition of PMA-induced AP-1 activation by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424628,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307651,,,,56
CHEMBL2426651,,None,483.6,1,5.68,5j,COc1cccc(-n2ncc3cc(C(c4ccccc4)C(C)(C)C(=O)Nc4nncs4)ccc32)c1,EC50,'=',1200,nM,5.92,,,UO_0000065,12.24,0.23,0.24,7.23,0,CHEMBL2428210,Agonist activity at glucocorticoid receptor in human A549 cells assessed as inhibition of PMA-induced AP-1 activation by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424628,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307651,,,,1200
CHEMBL2426643,,None,469.59,1,7.02,7a,CC(C)(C(=O)Nc1ccsc1)C(c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1,Ki,'=',11,nM,7.96,,,UO_0000065,16.95,0.32,0.94,16.96,0,CHEMBL2428212,Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424628,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,11
CHEMBL5080959,,None,3499.88,None,None,1,CC(C)C[C@@H](CN(CC(=O)N[C@H](C(N)=O)[C@@H](C)O)S(=O)(=O)CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C,EC50,'=',0.28,nM,9.55,,,UO_0000065,2.73,None,None,None,0,CHEMBL5056769,Activation of human GCCR expressed in human HEK293 cells assessed as luminescence signal incubated for 16 hrs at 37C measured by CRE-driven luciferase reporter assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5055645,1,Scientific Literature,J Med Chem,2021,None,TIME = 16.0 hr,ACTIVATOR,,0.28
CHEMBL4207016,,None,530.52,1,4.92,26,CC(C)[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(=O)n(C)c2)c1)c1cc(F)cc(F)c1,IC50,'=',4.7,nM,8.33,,,UO_0000065,15.7,0.3,3.41,10.66,0,CHEMBL4194561,Displacement of fluormone RED from human full length glucocorticoid receptor after 4 hrs by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190372,1,Scientific Literature,J Med Chem,2018,None,,,,4.7
CHEMBL4213191,,None,481.52,1,6.08,9,CC(C)[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,EC50,'=',3.9,nM,8.41,,,UO_0000065,17.46,0.33,2.33,14.98,0,CHEMBL4194562,Transactivation activity at glucocorticoid receptor (unknown origin) expressed in human ChaGoK1 cells incubated for 24 hrs by beta-galactosidase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190372,1,Scientific Literature,J Med Chem,2018,None,,,,3.9
CHEMBL4211936,,None,560.58,2,6.07,6,COc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](Cc2ccccc2)NC(=O)C(C)(F)F)cn1,IC50,'=',92,nM,7.04,,,UO_0000065,12.55,0.23,0.97,8.99,0,CHEMBL4194564,Antagonist activity at glucocorticoid receptor (unknown origin) expressed in human ChaGoK1 cells assessed as inhibition of dexamethasone induced transactivation incubated for 24 hrs by beta-galactosidase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190372,1,Scientific Literature,J Med Chem,2018,None,,,,92
CHEMBL3137304,DAGROCORAT,2,494.56,1,6.16,3,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](O)(C(F)(F)F)CC[C@@]21Cc1ccccc1,IC50,'=',35,nM,7.46,,,UO_0000065,15.08,0.28,1.3,11.98,0,CHEMBL4194577,Transrepression of GR in human whole blood assessed as inhibition of LPS-induced TNF-alpha release preincubated for 45 mins followed by LPS addition after 18 hrs by AlphaLISA method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190372,1,Scientific Literature,J Med Chem,2018,None,,,,0.035
CHEMBL2426154,,None,376.49,0,4.59,8,CC(C)(C(=O)Nc1nccs1)C(c1ccccc1)c1ccc2cncn2c1,Ki,'=',13,nM,7.89,,,UO_0000065,20.95,0.4,3.3,13.3,0,CHEMBL2428100,Binding affinity to glucocorticoid receptor-LBD (unknown origin) by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424642,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,13
CHEMBL384467,DEXAMETHASONE,4,392.47,0,1.9,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,EC50,'=',2.5,nM,8.6,,,UO_0000065,21.92,0.42,6.7,9.07,1,CHEMBL2428099,Transrepression of glucocorticoid receptor in human A549 cells assessed as inhibition of PMA-induced AP-1 activity by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424642,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307651,,,,2.5
