SMILES,QED,SA,predicted_pIC50
CC(C)(C(=O)NC(N)=O)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCC(F)(F)C4)c(Cl)c3)ccc21,0.4515220905997264,3.591968385386261,6.190660143943585
CC(C)(C(=O)NC(N)=O)[C@@H]1c2ccc(-c3ccc(N4CCCCC4)nc3)nc2Oc2c(F)cccc21,0.548172787162573,3.466783257305739,6.061588459444024
Cc1cccc(Cc2c(=O)[nH]c(=O)[nH]c2[C@H]2CC[C@@H](c3ccccc3)CC2)n1,0.7279526087327658,2.566263954919073,5.753536652089704
COC(=O)c1ccc(NC(=O)O[C@@H]2[C@@H](C)c3c(cc(F)c(-c4cccc5cc[nH]c45)c3F)NC2(C)C)cc1,0.25729070030874707,3.7414846998368345,7.5635784829533605
CC(C)(CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F)c1ccc(F)cc1,0.5164775060613278,3.329762343742228,7.926482809826228
CCCn1cc(-n2ncc3cc(O[C@H](c4ccccc4)[C@H](C)NC(=O)C(C)(F)F)ccc32)ccc1=O,0.35992736823056826,3.5905978109715644,8.322838570318087
CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1cc(-c2cccnc2)ccc1O,0.3568678970594995,3.3746630126385497,8.15181251931539
COc1ccc(NC(=O)c2cnc3c(c(C)nn3-c3ccccc3)c2Cl)cc1,0.5487966969213748,2.0927835062011244,6.554000639503092
CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(-c3ccc(C#N)cc3)ncn2c1,0.3465637045808882,3.4498401344703016,5.665418236965442
C[C@]12Cc3cnn(-c4ccccc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ccccn1,0.40371763801054816,4.505660912718663,8.575723947239991
C/C=C/[C@H]1OC2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O[C@@H]1/C=C/C,0.6419917090155289,4.820807395764604,8.516104774099801
COc1cc(C)c(Cl)cc1S(=O)(=O)Nc1ccc2c(c1)CCCN2C(=O)c1ccco1,0.5985461139396265,2.4279026425944394,5.2350463772257
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4O[C@@H](C5CCC(N)CC5)O[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.5221267940325289,5.194106725879502,8.063811439723315
CC(C)C[C@@H](CN(CC(=O)N[C@H](C(N)=O)[C@@H](C)O)S(=O)(=O)CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C,0.009561341180733256,9.60716190182089,6.054724623425905
COc1ccc(CNC(=O)NC(=O)C(C)(C)[C@@H]2c3ccc(-c4ccc(C(=O)N5CCOCC5)cc4)nc3Oc3c(F)cccc32)cc1,0.26830033037407813,3.477493967363034,5.995709140288571
Cc1nn(C)c2ncc(C(=O)Nc3ccc(OCCN4CCOCC4)cc3)c(Cl)c12,0.648485649560748,2.3626266266558993,5.814917067310035
COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C=O)cc1Cl)C(F)(F)F,0.4636642044112258,3.1389548056273977,7.581909535096131
CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1cccc2c1OCC2,0.6480488843642921,3.462880812953406,8.18778582996746
CC(=O)Nc1ccc(C2CCN(c3[nH]c(=O)[nH]c(=O)c3Cc3ccccc3)CC2)cc1,0.5932664870344159,2.4406387079239185,5.956562827167585
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2nc(-c3ccccc3)ncc2[nH]1)C(F)(F)F,0.32567255126499234,3.289051593784274,7.941263561851947
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2c(c1)OCC2,0.37402034410464036,3.5484716069484463,10.40817343591817
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CC(=O)N(Cc4ccc(C(=O)O)cc4)c4ccc(Br)cc4)cc3)C[C@@]21C,0.22380592865768092,4.642323696504471,7.652183918279597
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(C(=O)O)cc1,0.563883225051806,2.151100406364563,7.040785824595257
COc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc1ccc(Cl)cc1)C(F)(F)F,0.6264223577908086,2.855988648141997,6.446781381563764
Cc1nn(-c2ccc(F)cc2)c2ncc(C(=O)NCc3ccccc3Cl)c(Cl)c12,0.49094546569164954,2.261754602571882,5.609643061941995
CCC1(CC(O)(Cc2cc3c(C)cc(C#N)cc3[nH]2)C(F)(F)F)CCCc2ccccc21,0.4920405328651324,3.8360973085678474,7.229809068629705
O=C(O)Cc1cc(Br)c(N(Cc2ccc(Oc3ccccc3Br)cc2)Cc2cc(F)cc(F)c2)c(Br)c1,0.19014955350397936,2.6878052286433665,6.151367723620259
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)[C@@]2(O)[C@H](C)C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@@]32C)[C@H](C)[C@@H](O)[C@]1(C)O,0.1009005691931049,7.440428992576842,7.1167408728954005
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,0.2865814910533015,3.9631402915986786,7.613825702307718
CC1(C)Nc2c(cc(-c3cccc4nccn34)c3c2CCC3)C(C)(C)C1=O,0.69371005779412,3.1995951926072523,7.34383764816364
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)Cc4cccc(C(=O)O)c4)cc3)C[C@@]21C,0.4072473240282741,4.401273276516268,7.677795805308289
CCc1nn(-c2ccccc2)c2ncc(C(=O)Nc3ccc(Cl)cc3)c(Cl)c12,0.47963903015417375,2.2512873523549697,5.701952620082342
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4O[C@H](c5ccc(Sc6cccc(N)c6)cc5)O[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.39576805434848333,5.129707672013348,7.722736772752363
CC(C)(C(=O)NN)[C@H]1c2ccccc2Oc2nc(-c3ccc(-n4cnnn4)cc3)ccc21,0.29170403068562645,3.342101268164795,5.590771342709304
Cc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc1cc2ncncc2[nH]1)C(F)(F)F,0.6204901730538112,3.4297873362297953,7.766989567274005
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1cc2ccccc2s1,0.3815063684316676,3.786480539321502,7.762552011956987
CN(C(=O)C1(C)CC2c3ccccc3C1c1ccccc12)c1nccs1,0.6579995796600329,3.927193374610245,5.66825236325198
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3c(F)cc(OC)cc3OC)C[C@@]21C,0.6006939225966953,4.518429220484579,8.150261072131029
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1nc2ccccc2n1C,0.5774084142616833,4.576172458062944,7.448242390238899
NC(=O)C[C@H]1COc2cc(Cl)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,0.8161829029915011,3.1272815990289553,5.971399024776872
CNC(=O)NC(=O)C(C)(C)[C@@H]1c2ccc(-c3ccc(OC(C)C)nc3)nc2Oc2c(F)cccc21,0.5467474400660078,3.5639525817657844,6.1882297181692385
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1nc2ccccc2s1,0.4976970638318061,4.82632981304067,8.461524964593409
Cc1ccnc(C(=O)[C@]23Cc4cnn(-c5ccc(F)cc5)c4C=C2CCN(S(=O)(=O)c2ccc(C(F)(F)F)c(F)c2)C3)c1,0.21043872537003064,3.722066539383431,7.966346771391995
COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cncnc2[nH]1)C(F)(F)F,0.5933188967807059,3.3946842533948196,7.7244034461227375
C[C@]12Cc3cnn(-c4ccccc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ncccc2o1,0.28413167025381997,4.688594393380956,8.937936362489578
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NC1CCCC1)C(=O)CO,0.54070177174235,4.736904080575094,8.385453680053695
C[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,0.3972779756587827,3.184178663595569,9.400074979609949
Cc1nn(-c2ccccc2)c2ncc(C(=O)Nc3ccc(CO)cc3)c(Cl)c12,0.5469603092451512,2.1783077369703534,6.5034975848369045
CC(=O)NCCCOc1cccc(Oc2ccc(CN(Cc3ccccc3)c3cccc(NS(C)(=O)=O)c3C)cc2)c1,0.16888121511002588,2.536008889242794,8.259643862695706
COc1ccc(Cn2ccnc2Cn2nc(C)c3c(Cl)c(C(=O)Nc4ccc(C(F)(F)F)cc4)cnc32)cc1,0.26793403313465247,2.6669673424389284,6.964420998923185
CN1CCN(C[C@]23Cc4cnn(-c5ccc(F)cc5)c4C=C2CCN(S(=O)(=O)c2ccc(C(C)(C)C)cc2)C3)CC1,0.4445981120726442,3.4349207699813515,7.694724241767127
Cc1ccc(NC(=O)c2ccc3c(c2)CC[C@@H]2[C@@H]3[C@@H](O)C[C@]3(C)[C@@H](O)CC[C@@H]23)cn1,0.7078872968412097,3.8804857985497865,5.8493040855444205
CC(C)(CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F)c1ccccc1S(C)(=O)=O,0.6098344874738716,3.4840044540849,7.685324155419957
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1C[C@H]1O[C@@H](c3ccc(Cc4cccc(N)c4)c(O)c3)O[C@]12C(=O)CO,0.38375304829651985,4.940438770434828,8.242108854878062
CCC(C)NC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.5432033652081715,4.852958907306513,8.856936281803305
CC(C)(C)C(=O)NCC(C)(C)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1,0.3599218842785197,3.0734399528160603,7.11923695773458
Cc1noc(=O)c2ccc(NC(=O)C(O)(CC3CCCc4cc(F)ccc43)C(F)(F)F)cc12,0.5595154352650922,3.6602390295323612,5.841433966755256
CCC1(CC(O)(CNC(=O)c2cnn(-c3ccc(F)cc3F)c2N)C(F)(F)F)CCCc2ccccc21,0.3877957670869432,3.8021069172179622,8.164971304227281
O=c1[nH]c(=O)c(Cc2ncccn2)c([C@H]2CC[C@@H](c3ccccc3)CC2)[nH]1,0.7464380094110551,2.6274379384689865,5.439619118157176
Cn1c(SCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)nc2ccccc21,0.6028019897322916,4.425744920850471,7.40289030308202
O=C(O)Cc1cc(Br)c(N(Cc2ccc(Oc3ccccc3F)cc2)Cc2cc(F)cc(F)c2)c(Br)c1,0.20140733368846858,2.6456543410694007,6.761501617268792
O=C(c1ccco1)N1CCCc2cc(NS(=O)(=O)c3cccs3)ccc21,0.7384298585220573,2.339503951002122,4.589307746274578
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4O[C@@H](c5ccc(Oc6ccc(N)cc6)c(O)c5)O[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.35562936650900795,5.114963018046769,8.37068044313704
CC(C)(C(=O)Nc1nccs1)C(c1ccccc1)c1ccc2nncn2c1,0.570885126705247,3.248810097846138,5.7447340108948435
COc1ccc(F)cc1C(C)(C)CC(O)(CNc1ccc2c(=O)onc(C)c2c1)C(F)(F)F,0.4885801943838338,3.3385503393079707,7.250957066764465
CC(=O)[C@H]1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.7247440803713315,4.554724811119387,5.241048874519346
CC[C@@H]1C[C@](O)(C(F)(F)F)[C@@H](Nc2cccc3nc(C)ccc23)c2ccc(F)c(O)c21,0.46073421106126256,3.825669483450164,7.6282257431108835
C=C1CCC(C)(C)C1Cc1cc(OC)c(Br)cc1O,0.8165188604031121,3.367078711276454,5.5647458751353716
Cc1cc(C)c(S(=O)(=O)NC(C)CS(=O)(=O)c2cccc3c2cnn3-c2ccc(F)cc2)c(C)c1,0.39724877927524593,3.090070018324071,6.784470032691349
O=C(Nc1ccc(Cl)cc1)c1cnc2c(cnn2Cc2nccn2Cc2ccccc2)c1Cl,0.3609636712021472,2.4479482569365807,6.537548652101826
Cn1ccc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(C(=O)c3cc(C(F)(F)F)ccn3)C2)n1,0.25826790792021065,3.898946415235648,7.807334776989101
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccccc1F)O2)C(C)=CC(C)(C)N3,0.47563213308830604,2.971760203934398,8.77749148638756
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(-c4ccc(OC)cc4)cc3)C[C@@]21C,0.4686415523980534,4.19401217374306,8.915741208428848
CNC(=O)NC(=O)C(C)(C)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCCC4)cc3)nc2Oc2c(F)cccc21,0.516799833117043,3.373267362752264,5.884791133091044
CC/C(=C1/c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,0.6391069170463783,2.528665848305284,6.354109153822222
C=CCC1Oc2cccc(Cl)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,0.6133135378944008,3.4953041972058916,6.773549950001092
Cc1cccc(Cn2nc(C)c3c(Cl)c(C(=O)Nc4ccc(C(F)(F)F)cc4)cnc32)n1,0.44226459306566945,2.5147854243319774,6.623608738967567
CNC(=O)c1ccccc1CC[C@]1(O)CCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C,0.6088143363214459,3.58333937844695,8.374816389986302
Cn1cnc2c(Cl)c(C(=O)Nc3ccc(C(F)(F)F)cc3)cnc21,0.759110697962771,2.3908901466473598,5.565527652247462
CC(C)(C(N)=O)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCCCC4)cc3)nc2Oc2c(F)cccc21,0.5599075853309124,3.229922028813581,5.748249615507505
CS(=O)(=O)C[C@H]1COc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,0.809584054378687,3.2541594454320375,5.881836672093241
C[C@H]1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)Nc1ccccc1,0.30660127299328,3.676297541265626,7.54504816579702
O=C(c1nccs1)[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(Cl)c(Cl)c1)C2,0.28000303396506715,3.6371916019087465,7.1165408487737585
CC(C)S(=O)(=O)c1ccc(-c2ccc3c(n2)Oc2c(F)cccc2[C@@H]3C(C)(C)C(=O)NC(N)=O)cc1,0.5179805404107344,3.4745465226118606,6.041939549484543
CCC(O)(Cc1cc2ccncc2[nH]1)CC(C)(C)c1cc(F)ccc1OC,0.6302136389122798,3.3113484173727654,7.386025856457187
CC(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@@H]3C(C)(C)C(=O)Nc2nncs2)cc1F,0.35458906707743276,3.423238112729665,6.1193918959434255
CN(C)C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(C)(C)C)cc1)C2,0.4788252201234533,3.374673279168631,7.654176962935465
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,0.7771649436279086,4.695790722010068,7.410947884155271
Oc1ccc(C2=CCCC[C@]23C=Cc2c(cnn2-c2ccc(F)cc2)C3)cc1,0.6412646919604281,3.8326309472893723,7.064686155753542
C[C@]12Cc3cnn(C4CCCCC4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.6265961684490652,4.601677805181093,8.465370386273019
Cc1c(S(=O)(=O)NCC(O)(CC2(C)CCCc3ccccc32)C(F)(F)F)cnn1-c1ccccc1,0.49548135193986725,3.6702232703551747,7.7287135645430345
COc1ccc(F)cc1C(C)(C)CC(O)(Cn1cc(C)nc1C)C(F)(F)F,0.7505353424868412,3.2973330414247695,6.277093161271989
Cc1nn(-c2ccccc2)c2ncc(C(=O)Nc3ccc(Br)cc3)c(Cl)c12,0.4631012262405768,2.1460961916082493,6.541805351952164
C[C@]12Cn3cnc(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@](C)(O)c1ccsc1,0.5892132006372984,4.230724816835382,6.235585966875567
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccccc1C)O2)C(C)=CC(C)(C)N3,0.4701245990165424,2.960149434703629,9.059140505000743
Cc1c(NS(C)(=O)=O)ccc(C(=O)N(C)C)c1N(Cc1ccccc1)Cc1ccccc1,0.5551673758621419,2.3930715090337937,5.782849297314615
O=C(c1cccnc1)[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2,0.23475328080414942,3.52062130048533,7.096629256391853
CC(C)(c1nc2nccnc2[nH]1)[C@@H]1c2ccc(-c3ccc(S(C)(=O)=O)cc3)nc2Oc2c(F)cccc21,0.35138045483458796,3.686629685868726,5.648811738966324
CC(C)S(=O)(=O)c1ccc(-c2ccc3c(n2)Oc2c(F)cccc2[C@@H]3C(C)(C)c2nc3nccnc3[nH]2)cc1,0.2915240949195116,3.7692105532184277,5.624594967193322
COc1cc(Cn2nc(C)c3c(Cl)c(C(=O)Nc4ccc(Cl)cc4)cnc32)ncn1,0.49824979817973286,2.5612286028739373,6.571874753535706
Cc1cc(-c2cccc3cc[nH]c23)c(/C=N/OC(C)(C)C)c2c1NC(C)(C)[C@H](O)[C@H]2C,0.3622548406307795,4.075618744073966,7.942379048603455
CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(cnn2-c2ccccn2)c1,0.38718319189197986,3.232957097086709,6.839974398729067
CC(C)[C@H](NC(=O)CCN1C(=O)C=CC1=O)C(=O)N[C@@H](C)C(=O)Nc1ccc(Oc2ccc([C@@H]3O[C@@H]4C[C@H]5[C@@H]6CCC7=CC(=O)C=C[C@]7(C)[C@H]6[C@@H](O)C[C@]5(C)[C@]4(C(=O)CO)O3)cc2)cc1,0.169932790612117,5.497534622218734,7.8473360867317785
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2nccnc2[nH]1)C(F)(F)F,0.6204901730538112,3.4401045427075285,6.43317333292397
Cc1nn(-c2ccc(Br)cc2)c2ncc(C(=O)Nc3ccc(C(F)(F)F)cc3)c(Cl)c12,0.34685267868841224,2.360160769792021,6.4773339728364245
Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3cccc(C)c23)C(F)(F)F)c(C)c1,0.6148914663023146,3.111591661079638,5.601687514803502
CC(C)(C(=O)Nc1nncs1)[C@H](c1ccccc1)c1ccc2c(cnn2-c2cccnc2)c1,0.38718319189197986,3.2495479624713246,6.894876744546241
COc1ccc(NC(=O)c2cnc3c(c(C)nn3Cc3nnc[nH]3)c2Cl)cc1,0.535368793113729,2.791553890816509,6.597120229808608
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0.6950885218084817,4.37485513467548,6.522044831166807
O=C(c1cscn1)[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2,0.2306675707753623,3.6894164851487483,7.156439581074824
CC[C@@]12C[C@@](C)(O)[C@](O)(c3ccccn3)C[C@H]1CCc1cc(O)ccc12,0.7732751145456047,4.030805238354629,8.487229137193305
O=C(c1nccs1)[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2,0.2306675707753623,3.6622596437600485,7.117536952367607
CC(CNS(=O)(=O)CC(F)(F)F)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1,0.32570504297828773,3.4472182176758945,7.041544568495427
CC[C@@H](Cc1ccc(O)c(C)c1)NS(=O)(=O)c1c(C)cc(C)cc1C,0.8192372263885839,2.741174284133889,6.434119105839346
CC(C)(C(=O)NC(N)=O)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCCC4)nc3)nc2Oc2c(F)cccc21,0.5544876485894625,3.4978627374325475,6.042997204496301
CC(C)(C)Oc1ccc(-c2ccc3c(n2)Oc2c(F)cccc2[C@@H]3C(C)(C)c2nc3nccnc3[nH]2)cc1,0.28223641264651217,3.728672371139515,5.534581224219744
CC1=CC(C)(C)Nc2ccc3c(c21)C(c1ccc(C)cc1)Oc1ccccc1-3,0.5133983654365625,3.054682730966638,6.6029084984857285
COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F,0.5933188967807059,3.3889968142516835,7.615351161027438
CC(C)C[C@](CCO)(C[C@H](O)CNC(=O)COCCOCCNC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)NCc1ccccc1,0.09661320110923555,5.457095303451984,7.28525330194154
COc1cc(C)c(C)cc1S(=O)(=O)Nc1ccc2c(c1)CCCN2C(=O)C1CCCCC1,0.6890415567126095,2.366118665472861,4.397404873417283
COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(S(C)(=O)=O)ncc2[nH]1)C(F)(F)F,0.48362240534120715,3.4943416687650313,7.402411181507754
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(F)cc1C(=O)N(C)C)O2)C(C)=CC(C)(C)N3,0.4351155273181145,3.1710403835337244,7.923650859923458
COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccc(C)cc2[nH]1)C(F)(F)F,0.490352892915971,3.1456249669054133,7.411636330817978
COc1cc(F)ccc1-c1c(CN(C)Cc2ccccc2)[nH]c2c(NS(C)(=O)=O)cc(C(C)C)cc12,0.28552277893437916,2.7795631094633,8.055962493102294
C[C@H]1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)Nc1cccc(C#N)c1,0.29351213141524074,3.8390567599433822,7.7365480457040094
Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(O)C2C,0.5426604769350968,3.7671181239824625,8.474615040141963
C=CCC1Oc2c(Br)ccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,0.5515372424349511,3.6424893404496883,6.580586387650648
C=C[C@H]1OC2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O[C@@H]1C=C,0.7324359514159273,4.779318103574585,8.593971593031338
COc1cc(C)c(Cl)cc1S(=O)(=O)Nc1ccc2c(c1)CCCN2C(=O)c1ccc(C)cc1,0.528630616896132,2.2908122828563133,5.081044680870498
CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(OCc4ccncc4)cc3CC[C@@H]2C1,0.7800409082995242,3.8197931736808677,7.5266043390102535
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4O[C@H](c5ccc(CSc6cccc(N)c6)cc5)O[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.29221289859472294,5.0973223499149,7.8457609662598
COc1cc(Cc2ccc([C@H]3O[C@@H]4C[C@H]5[C@@H]6C[C@H](F)C7=CC(=O)C=C[C@]7(C)[C@@]6(F)[C@@H](O)C[C@]5(C)[C@]4(C(=O)CO)O3)cc2)ccc1N,0.39599314275636266,5.073622765924059,7.9192827887452175
CCCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1c(F)cccc1F,0.3581480496627934,3.3481834739525596,7.783485238504403
CC(C)(CC(O)(CNc1cccc2c(=O)[nH]ccc12)C(F)(F)F)c1cccc(F)c1O,0.4287626004102485,3.3350968844118665,8.161354487171506
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1cccc(Cl)c1,0.5756681511782069,2.139180280787297,6.769608030312632
Cc1nn(CC2CCN(C)CC2)c2ncc(C(=O)Nc3ccc(Cl)cc3)c(Cl)c12,0.652633177124401,2.4368290866244138,6.676657460857192
CC1(C(=O)Nc2nccs2)CC2(Cl)c3ccccc3C1c1ccccc12,0.6267677009099867,3.9608192207640913,5.975632530828567
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.6541950145872741,4.46161495229374,7.544088928617397
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCCC(=O)N(C)C4CC[C@@]5(C)[C@@H](C4)C[C@@H](O)[C@@H]4[C@@H]5C[C@H](O)[C@]5(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]45)cc3)C[C@@]21C,0.16163758352537688,6.057453570891599,7.523876785057138
C=CCOc1ccc2c(c1OC)-c1ccc3c(c1C(CC=C)O2)C(C)=CC(C)(C)N3,0.5556901873248226,3.610688092668539,6.610708982240753
Fc1ccc(CC23Cc4cnn(-c5ccc(F)cc5)c4C=C2CCN(Cc2ccccc2)C3)cc1,0.34721262171066286,3.0782744899446834,7.109277742845684
